InvoiceLineId,InvoiceId,TrackId,UnitPrice,Quantity,CustomerId,PurchaseDate,BillingCountry,Total,FirstName,LastName,Country,SupportRepId,TrackName,AlbumId,GenreId,MediaTypeId,Milliseconds,TrackUnitPrice,AlbumTitle,ArtistId,ArtistName,GenreName,MediaTypeName,LineRevenue
132,25,768,0.99,1,10,2009-04-09,Brazil,8.91,Eduardo,Martins,Brazil,4,Knocking At Your Back Door,61,1,1,424829,0.99,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,58,Deep Purple,Rock,MPEG audio file,0.99
133,25,774,0.99,1,10,2009-04-09,Brazil,8.91,Eduardo,Martins,Brazil,4,The Unwritten Law,61,1,1,295053,0.99,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,58,Deep Purple,Rock,MPEG audio file,0.99
134,25,780,0.99,1,10,2009-04-09,Brazil,8.91,Eduardo,Martins,Brazil,4,Maybe I'm A Leo,62,1,1,290455,0.99,Machine Head,58,Deep Purple,Rock,MPEG audio file,0.99
135,25,786,0.99,1,10,2009-04-09,Brazil,8.91,Eduardo,Martins,Brazil,4,Vavoom : Ted The Mechanic,63,1,1,257384,0.99,Purpendicular,58,Deep Purple,Rock,MPEG audio file,0.99
136,26,795,0.99,1,19,2009-04-14,USA,13.86,Tim,Goyer,USA,3,Hey Cisco,63,1,1,354089,0.99,Purpendicular,58,Deep Purple,Rock,MPEG audio file,0.99
137,26,804,0.99,1,19,2009-04-14,USA,13.86,Tim,Goyer,USA,3,Fortuneteller,64,1,1,349335,0.99,Slaves And Masters,58,Deep Purple,Rock,MPEG audio file,0.99
138,26,813,0.99,1,19,2009-04-14,USA,13.86,Tim,Goyer,USA,3,High Ball Shooter,65,1,1,267833,0.99,Stormbringer,58,Deep Purple,Rock,MPEG audio file,0.99
139,26,822,0.99,1,19,2009-04-14,USA,13.86,Tim,Goyer,USA,3,A Twist In The Tail,66,1,1,257462,0.99,The Battle Rages On,58,Deep Purple,Rock,MPEG audio file,0.99
140,26,831,0.99,1,19,2009-04-14,USA,13.86,Tim,Goyer,USA,3,Animal,67,1,1,244741,0.99,Vault: Def Leppard's Greatest Hits,78,Def Leppard,Rock,MPEG audio file,0.99
141,26,840,0.99,1,19,2009-04-14,USA,13.86,Tim,Goyer,USA,3,Hysteria,67,1,1,355056,0.99,Vault: Def Leppard's Greatest Hits,78,Def Leppard,Rock,MPEG audio file,0.99
142,26,849,0.99,1,19,2009-04-14,USA,13.86,Tim,Goyer,USA,3,"Baltimore, DC",68,2,1,346932,0.99,Outbreak,79,Dennis Chambers,Jazz,MPEG audio file,0.99
143,26,858,0.99,1,19,2009-04-14,USA,13.86,Tim,Goyer,USA,3,Esquinas,69,7,1,280999,0.99,Djavan Ao Vivo - Vol. 02,80,Djavan,Latin,MPEG audio file,0.99
144,26,867,0.99,1,19,2009-04-14,USA,13.86,Tim,Goyer,USA,3,Açai,70,7,1,270968,0.99,Djavan Ao Vivo - Vol. 1,80,Djavan,Latin,MPEG audio file,0.99
145,26,876,0.99,1,19,2009-04-14,USA,13.86,Tim,Goyer,USA,3,Um Amor Puro,70,7,1,327105,0.99,Djavan Ao Vivo - Vol. 1,80,Djavan,Latin,MPEG audio file,0.99
146,26,885,0.99,1,19,2009-04-14,USA,13.86,Tim,Goyer,USA,3,Fascinação,71,7,1,180793,0.99,Elis Regina-Minha História,41,Elis Regina,Latin,MPEG audio file,0.99
147,26,894,0.99,1,19,2009-04-14,USA,13.86,Tim,Goyer,USA,3,Sunshine Of Your Love,72,6,1,252891,0.99,The Cream Of Clapton,81,Eric Clapton,Blues,MPEG audio file,0.99
148,26,903,0.99,1,19,2009-04-14,USA,13.86,Tim,Goyer,USA,3,Lay Down Sally,72,6,1,231732,0.99,The Cream Of Clapton,81,Eric Clapton,Blues,MPEG audio file,0.99
149,26,912,0.99,1,19,2009-04-14,USA,13.86,Tim,Goyer,USA,3,Tears In Heaven,73,6,1,274729,0.99,Unplugged,81,Eric Clapton,Blues,MPEG audio file,0.99
150,27,926,0.99,1,33,2009-04-22,Canada,0.99,Ellie,Sullivan,Canada,3,Naked In Front Of The Computer,74,4,1,128757,0.99,Album Of The Year,82,Faith No More,Alternative & Punk,MPEG audio file,0.99
151,28,927,0.99,1,34,2009-05-05,Portugal,1.98,João,Fernandes,Portugal,4,Helpless,74,4,1,326217,0.99,Album Of The Year,82,Faith No More,Alternative & Punk,MPEG audio file,0.99
152,28,928,0.99,1,34,2009-05-05,Portugal,1.98,João,Fernandes,Portugal,4,Mouth To Mouth,74,4,1,228493,0.99,Album Of The Year,82,Faith No More,Alternative & Punk,MPEG audio file,0.99
153,29,930,0.99,1,36,2009-05-05,Germany,1.98,Hannah,Schneider,Germany,5,She Loves Me Not,74,4,1,209867,0.99,Album Of The Year,82,Faith No More,Alternative & Punk,MPEG audio file,0.99
154,29,932,0.99,1,36,2009-05-05,Germany,1.98,Hannah,Schneider,Germany,5,Paths Of Glory,74,4,1,257253,0.99,Album Of The Year,82,Faith No More,Alternative & Punk,MPEG audio file,0.99
155,30,934,0.99,1,38,2009-05-06,Germany,3.96,Niklas,Schröder,Germany,3,Pristina,74,4,1,232698,0.99,Album Of The Year,82,Faith No More,Alternative & Punk,MPEG audio file,0.99
156,30,936,0.99,1,38,2009-05-06,Germany,3.96,Niklas,Schröder,Germany,3,Caffeine,75,4,1,267937,0.99,Angel Dust,82,Faith No More,Alternative & Punk,MPEG audio file,0.99
157,30,938,0.99,1,38,2009-05-06,Germany,3.96,Niklas,Schröder,Germany,3,RV,75,4,1,223242,0.99,Angel Dust,82,Faith No More,Alternative & Punk,MPEG audio file,0.99
158,30,940,0.99,1,38,2009-05-06,Germany,3.96,Niklas,Schröder,Germany,3,Everything's Ruined,75,4,1,273658,0.99,Angel Dust,82,Faith No More,Alternative & Punk,MPEG audio file,0.99
159,31,944,0.99,1,42,2009-05-07,France,5.94,Wyatt,Girard,France,3,A Small Victory,75,4,1,297168,0.99,Angel Dust,82,Faith No More,Alternative & Punk,MPEG audio file,0.99
160,31,948,0.99,1,42,2009-05-07,France,5.94,Wyatt,Girard,France,3,Easy,75,4,1,185835,0.99,Angel Dust,82,Faith No More,Alternative & Punk,MPEG audio file,0.99
161,31,952,0.99,1,42,2009-05-07,France,5.94,Wyatt,Girard,France,3,The Gentle Art Of Making Enemies,76,1,1,209319,0.99,King For A Day Fool For A Lifetime,82,Faith No More,Rock,MPEG audio file,0.99
162,31,956,0.99,1,42,2009-05-07,France,5.94,Wyatt,Girard,France,3,Ugly In The Morning,76,1,1,186435,0.99,King For A Day Fool For A Lifetime,82,Faith No More,Rock,MPEG audio file,0.99
163,31,960,0.99,1,42,2009-05-07,France,5.94,Wyatt,Girard,France,3,What A Day,76,1,1,158275,0.99,King For A Day Fool For A Lifetime,82,Faith No More,Rock,MPEG audio file,0.99
164,31,964,0.99,1,42,2009-05-07,France,5.94,Wyatt,Girard,France,3,From Out Of Nowhere,77,4,1,202527,0.99,The Real Thing,82,Faith No More,Alternative & Punk,MPEG audio file,0.99
165,32,970,0.99,1,48,2009-05-10,Netherlands,8.91,Johannes,Van der Berg,Netherlands,5,Underwater Love,77,4,1,231993,0.99,The Real Thing,82,Faith No More,Alternative & Punk,MPEG audio file,0.99
166,32,976,0.99,1,48,2009-05-10,Netherlands,8.91,Johannes,Van der Berg,Netherlands,5,Falamansa Song,78,7,1,237165,0.99,Deixa Entrar,83,Falamansa,Latin,MPEG audio file,0.99
167,32,982,0.99,1,48,2009-05-10,Netherlands,8.91,Johannes,Van der Berg,Netherlands,5,Avisa,78,7,1,355030,0.99,Deixa Entrar,83,Falamansa,Latin,MPEG audio file,0.99
168,32,988,0.99,1,48,2009-05-10,Netherlands,8.91,Johannes,Van der Berg,Netherlands,5,Desaforo,78,7,1,174524,0.99,Deixa Entrar,83,Falamansa,Latin,MPEG audio file,0.99
169,32,994,0.99,1,48,2009-05-10,Netherlands,8.91,Johannes,Van der Berg,Netherlands,5,The Last Song,79,1,1,199523,0.99,In Your Honor [Disc 1],84,Foo Fighters,Rock,MPEG audio file,0.99
170,32,1000,0.99,1,48,2009-05-10,Netherlands,8.91,Johannes,Van der Berg,Netherlands,5,What If I Do?,80,1,1,302994,0.99,In Your Honor [Disc 2],84,Foo Fighters,Rock,MPEG audio file,0.99
171,32,1006,0.99,1,48,2009-05-10,Netherlands,8.91,Johannes,Van der Berg,Netherlands,5,Virginia Moon,80,1,1,229198,0.99,In Your Honor [Disc 2],84,Foo Fighters,Rock,MPEG audio file,0.99
172,32,1012,0.99,1,48,2009-05-10,Netherlands,8.91,Johannes,Van der Berg,Netherlands,5,Times Like These,81,4,1,266370,0.99,One By One,84,Foo Fighters,Alternative & Punk,MPEG audio file,0.99
173,32,1018,0.99,1,48,2009-05-10,Netherlands,8.91,Johannes,Van der Berg,Netherlands,5,Burn Away,81,4,1,298396,0.99,One By One,84,Foo Fighters,Alternative & Punk,MPEG audio file,0.99
174,33,1027,0.99,1,57,2009-05-15,Chile,13.86,Luis,Rojas,Chile,5,See You,82,1,1,146782,0.99,The Colour And The Shape,84,Foo Fighters,Rock,MPEG audio file,0.99
175,33,1036,0.99,1,57,2009-05-15,Chile,13.86,Luis,Rojas,Chile,5,I Get A Kick Out Of You,83,12,1,194429,0.99,My Way: The Best Of Frank Sinatra [Disc 1],85,Frank Sinatra,Easy Listening,MPEG audio file,0.99
176,33,1045,0.99,1,57,2009-05-15,Chile,13.86,Luis,Rojas,Chile,5,Fly Me To The Moon,83,12,1,149263,0.99,My Way: The Best Of Frank Sinatra [Disc 1],85,Frank Sinatra,Easy Listening,MPEG audio file,0.99
177,33,1054,0.99,1,57,2009-05-15,Chile,13.86,Luis,Rojas,Chile,5,Mack The Knife,83,12,1,292075,0.99,My Way: The Best Of Frank Sinatra [Disc 1],85,Frank Sinatra,Easy Listening,MPEG audio file,0.99
178,33,1063,0.99,1,57,2009-05-15,Chile,13.86,Luis,Rojas,Chile,5,Funk Hum,84,7,1,244453,0.99,Roda De Funk,86,Funk Como Le Gusta,Latin,MPEG audio file,0.99
179,33,1072,0.99,1,57,2009-05-15,Chile,13.86,Luis,Rojas,Chile,5,Forty Days Instrumental,84,7,1,292493,0.99,Roda De Funk,86,Funk Como Le Gusta,Latin,MPEG audio file,0.99
180,33,1081,0.99,1,57,2009-05-15,Chile,13.86,Luis,Rojas,Chile,5,Pau-De-Arara,85,10,1,191660,0.99,As Canções de Eu Tu Eles,27,Gilberto Gil,Soundtrack,MPEG audio file,0.99
181,33,1090,0.99,1,57,2009-05-15,Chile,13.86,Luis,Rojas,Chile,5,Stir It Up (Live),86,7,1,282409,0.99,Quanta Gente Veio Ver (Live),27,Gilberto Gil,Latin,MPEG audio file,0.99
182,33,1099,0.99,1,57,2009-05-15,Chile,13.86,Luis,Rojas,Chile,5,A Novidade (Live),86,7,1,316969,0.99,Quanta Gente Veio Ver (Live),27,Gilberto Gil,Latin,MPEG audio file,0.99
183,33,1108,0.99,1,57,2009-05-15,Chile,13.86,Luis,Rojas,Chile,5,Realce,73,7,1,264489,0.99,Unplugged,81,Eric Clapton,Latin,MPEG audio file,0.99
184,33,1117,0.99,1,57,2009-05-15,Chile,13.86,Luis,Rojas,Chile,5,Aquele Abraço,73,7,1,263993,0.99,Unplugged,81,Eric Clapton,Latin,MPEG audio file,0.99
185,33,1126,0.99,1,57,2009-05-15,Chile,13.86,Luis,Rojas,Chile,5,Re-Align,88,3,1,260884,0.99,Faceless,87,Godsmack,Metal,MPEG audio file,0.99
186,33,1135,0.99,1,57,2009-05-15,Chile,13.86,Luis,Rojas,Chile,5,Holiday,89,4,1,232724,0.99,American Idiot,54,Green Day,Alternative & Punk,MPEG audio file,0.99
187,33,1144,0.99,1,57,2009-05-15,Chile,13.86,Luis,Rojas,Chile,5,Homecoming / The Death Of St. Jimmy / East 12th St. / Nobody Likes You / Rock And Roll Girlfriend / We're Coming Home Again,89,4,1,558602,0.99,American Idiot,54,Green Day,Alternative & Punk,MPEG audio file,0.99
188,34,1158,0.99,1,12,2009-05-23,Brazil,0.99,Roberto,Almeida,Brazil,3,Right Next Door to Hell,91,1,2,182321,0.99,Use Your Illusion I,88,Guns N' Roses,Rock,Protected AAC audio file,0.99
189,35,1159,0.99,1,13,2009-06-05,Brazil,1.98,Fernanda,Ramos,Brazil,4,Dust N' Bones,91,1,2,298374,0.99,Use Your Illusion I,88,Guns N' Roses,Rock,Protected AAC audio file,0.99
190,35,1160,0.99,1,13,2009-06-05,Brazil,1.98,Fernanda,Ramos,Brazil,4,Live and Let Die,91,1,2,184016,0.99,Use Your Illusion I,88,Guns N' Roses,Rock,Protected AAC audio file,0.99
191,36,1162,0.99,1,15,2009-06-05,Canada,1.98,Jennifer,Peterson,Canada,3,Perfect Crime,91,1,2,143637,0.99,Use Your Illusion I,88,Guns N' Roses,Rock,Protected AAC audio file,0.99
192,36,1164,0.99,1,15,2009-06-05,Canada,1.98,Jennifer,Peterson,Canada,3,Bad Obsession,91,1,2,328282,0.99,Use Your Illusion I,88,Guns N' Roses,Rock,Protected AAC audio file,0.99
193,37,1166,0.99,1,17,2009-06-06,USA,3.96,Jack,Smith,USA,5,Double Talkin' Jive,91,1,2,203637,0.99,Use Your Illusion I,88,Guns N' Roses,Rock,Protected AAC audio file,0.99
194,37,1168,0.99,1,17,2009-06-06,USA,3.96,Jack,Smith,USA,5,The Garden,91,1,2,322175,0.99,Use Your Illusion I,88,Guns N' Roses,Rock,Protected AAC audio file,0.99
195,37,1170,0.99,1,17,2009-06-06,USA,3.96,Jack,Smith,USA,5,Don't Damn Me,91,1,2,318901,0.99,Use Your Illusion I,88,Guns N' Roses,Rock,Protected AAC audio file,0.99
196,37,1172,0.99,1,17,2009-06-06,USA,3.96,Jack,Smith,USA,5,Dead Horse,91,1,2,257600,0.99,Use Your Illusion I,88,Guns N' Roses,Rock,Protected AAC audio file,0.99
197,38,1176,0.99,1,21,2009-06-07,USA,5.94,Kathy,Chase,USA,5,Yesterdays,92,3,1,196205,0.99,Use Your Illusion II,88,Guns N' Roses,Metal,MPEG audio file,0.99
198,38,1180,0.99,1,21,2009-06-07,USA,5.94,Kathy,Chase,USA,5,Breakdown,92,3,1,424960,0.99,Use Your Illusion II,88,Guns N' Roses,Metal,MPEG audio file,0.99
199,38,1184,0.99,1,21,2009-06-07,USA,5.94,Kathy,Chase,USA,5,Estranged,92,3,1,563800,0.99,Use Your Illusion II,88,Guns N' Roses,Metal,MPEG audio file,0.99
200,38,1188,0.99,1,21,2009-06-07,USA,5.94,Kathy,Chase,USA,5,Colibri,93,2,1,361012,0.99,Blue Moods,89,Incognito,Jazz,MPEG audio file,0.99
201,38,1192,0.99,1,21,2009-06-07,USA,5.94,Kathy,Chase,USA,5,L'Arc En Ciel De Miles,93,2,1,242390,0.99,Blue Moods,89,Incognito,Jazz,MPEG audio file,0.99
202,38,1196,0.99,1,21,2009-06-07,USA,5.94,Kathy,Chase,USA,5,Millenium,93,2,1,379167,0.99,Blue Moods,89,Incognito,Jazz,MPEG audio file,0.99
203,39,1202,0.99,1,27,2009-06-10,USA,8.91,Patrick,Gray,USA,4,These Colours Don't Run,94,1,2,412152,0.99,A Matter of Life and Death,90,Iron Maiden,Rock,Protected AAC audio file,0.99
204,39,1208,0.99,1,27,2009-06-10,USA,8.91,Patrick,Gray,USA,4,For the Greater Good of God,94,1,2,564893,0.99,A Matter of Life and Death,90,Iron Maiden,Rock,Protected AAC audio file,0.99
205,39,1214,0.99,1,27,2009-06-10,USA,8.91,Patrick,Gray,USA,4,Prowler,95,3,1,255634,0.99,A Real Dead One,90,Iron Maiden,Metal,MPEG audio file,0.99
206,39,1220,0.99,1,27,2009-06-10,USA,8.91,Patrick,Gray,USA,4,Run To The Hilss,95,3,1,237557,0.99,A Real Dead One,90,Iron Maiden,Metal,MPEG audio file,0.99
207,39,1226,0.99,1,27,2009-06-10,USA,8.91,Patrick,Gray,USA,4,Can I Play With Madness,96,3,1,282488,0.99,A Real Live One,90,Iron Maiden,Metal,MPEG audio file,0.99
208,39,1232,0.99,1,27,2009-06-10,USA,8.91,Patrick,Gray,USA,4,Heaven Can Wait,96,3,1,448574,0.99,A Real Live One,90,Iron Maiden,Metal,MPEG audio file,0.99
209,39,1238,0.99,1,27,2009-06-10,USA,8.91,Patrick,Gray,USA,4,Blood Brothers,97,1,1,434442,0.99,Brave New World,90,Iron Maiden,Rock,MPEG audio file,0.99
210,39,1244,0.99,1,27,2009-06-10,USA,8.91,Patrick,Gray,USA,4,The Thin Line Between Love & Hate,97,1,1,506801,0.99,Brave New World,90,Iron Maiden,Rock,MPEG audio file,0.99
211,39,1250,0.99,1,27,2009-06-10,USA,8.91,Patrick,Gray,USA,4,Gates Of Tomorrow,98,13,1,312032,0.99,Dance Of Death,90,Iron Maiden,Heavy Metal,MPEG audio file,0.99
212,40,1259,0.99,1,36,2009-06-15,Germany,13.86,Hannah,Schneider,Germany,5,Fear Is The Key,99,1,1,335307,0.99,Fear Of The Dark,90,Iron Maiden,Rock,MPEG audio file,0.99
213,40,1268,0.99,1,36,2009-06-15,Germany,13.86,Hannah,Schneider,Germany,5,01 - Prowler,100,6,1,236173,0.99,Iron Maiden,90,Iron Maiden,Blues,MPEG audio file,0.99
214,40,1277,0.99,1,36,2009-06-15,Germany,13.86,Hannah,Schneider,Germany,5,The Ides Of March,101,13,1,105926,0.99,Killers,90,Iron Maiden,Heavy Metal,MPEG audio file,0.99
215,40,1286,0.99,1,36,2009-06-15,Germany,13.86,Hannah,Schneider,Germany,5,Drifter,101,13,1,288757,0.99,Killers,90,Iron Maiden,Heavy Metal,MPEG audio file,0.99
216,40,1295,0.99,1,36,2009-06-15,Germany,13.86,Hannah,Schneider,Germany,5,The Number Of The Beast,102,3,1,275121,0.99,Live After Death,90,Iron Maiden,Metal,MPEG audio file,0.99
217,40,1304,0.99,1,36,2009-06-15,Germany,13.86,Hannah,Schneider,Germany,5,Phantom Of The Opera,102,13,1,441155,0.99,Live After Death,90,Iron Maiden,Heavy Metal,MPEG audio file,0.99
218,40,1313,0.99,1,36,2009-06-15,Germany,13.86,Hannah,Schneider,Germany,5,Afraid To Shoot Strangers,103,1,1,412525,0.99,Live At Donington 1992 (Disc 1),90,Iron Maiden,Rock,MPEG audio file,0.99
219,40,1322,0.99,1,36,2009-06-15,Germany,13.86,Hannah,Schneider,Germany,5,The Trooper,104,1,1,232672,0.99,Live At Donington 1992 (Disc 2),90,Iron Maiden,Rock,MPEG audio file,0.99
220,40,1331,0.99,1,36,2009-06-15,Germany,13.86,Hannah,Schneider,Germany,5,Run Silent Run Deep,105,3,1,275408,0.99,No Prayer For The Dying,90,Iron Maiden,Metal,MPEG audio file,0.99
221,40,1340,0.99,1,36,2009-06-15,Germany,13.86,Hannah,Schneider,Germany,5,Still Life,106,3,1,294347,0.99,Piece Of Mind,90,Iron Maiden,Metal,MPEG audio file,0.99
222,40,1349,0.99,1,36,2009-06-15,Germany,13.86,Hannah,Schneider,Germany,5,Back in the Village,107,3,1,320548,0.99,Powerslave,90,Iron Maiden,Metal,MPEG audio file,0.99
223,40,1358,0.99,1,36,2009-06-15,Germany,13.86,Hannah,Schneider,Germany,5,Blood Brothers,108,3,1,435513,0.99,Rock In Rio [CD1],90,Iron Maiden,Metal,MPEG audio file,0.99
224,40,1367,0.99,1,36,2009-06-15,Germany,13.86,Hannah,Schneider,Germany,5,The Number Of The Beast,109,1,1,300434,0.99,Rock In Rio [CD2],90,Iron Maiden,Rock,MPEG audio file,0.99
225,40,1376,0.99,1,36,2009-06-15,Germany,13.86,Hannah,Schneider,Germany,5,The Prophecy,110,3,1,305475,0.99,Seventh Son of a Seventh Son,90,Iron Maiden,Metal,MPEG audio file,0.99
226,41,1390,0.99,1,50,2009-06-23,Spain,0.99,Enrique,Muñoz,Spain,5,Hallowed Be Thy Name,112,3,1,428669,0.99,The Number of The Beast,90,Iron Maiden,Metal,MPEG audio file,0.99
227,42,1391,0.99,1,51,2009-07-06,Sweden,1.98,Joakim,Johansson,Sweden,5,Invaders,112,3,1,203180,0.99,The Number of The Beast,90,Iron Maiden,Metal,MPEG audio file,0.99
228,42,1392,0.99,1,51,2009-07-06,Sweden,1.98,Joakim,Johansson,Sweden,5,Run to the Hills,112,3,1,228884,0.99,The Number of The Beast,90,Iron Maiden,Metal,MPEG audio file,0.99
229,43,1394,0.99,1,53,2009-07-06,United Kingdom,1.98,Phil,Hughes,United Kingdom,3,The Prisoner,112,3,1,361299,0.99,The Number of The Beast,90,Iron Maiden,Metal,MPEG audio file,0.99
230,43,1396,0.99,1,53,2009-07-06,United Kingdom,1.98,Phil,Hughes,United Kingdom,3,Lord Of The Flies,113,1,1,303699,0.99,The X Factor,90,Iron Maiden,Rock,MPEG audio file,0.99
231,44,1398,0.99,1,55,2009-07-07,Australia,3.96,Mark,Taylor,Australia,4,Fortunes Of War,113,1,1,443977,0.99,The X Factor,90,Iron Maiden,Rock,MPEG audio file,0.99
232,44,1400,0.99,1,55,2009-07-07,Australia,3.96,Mark,Taylor,Australia,4,The Aftermath,113,1,1,380786,0.99,The X Factor,90,Iron Maiden,Rock,MPEG audio file,0.99
233,44,1402,0.99,1,55,2009-07-07,Australia,3.96,Mark,Taylor,Australia,4,Blood On The World's Hands,113,1,1,357799,0.99,The X Factor,90,Iron Maiden,Rock,MPEG audio file,0.99
234,44,1404,0.99,1,55,2009-07-07,Australia,3.96,Mark,Taylor,Australia,4,2 A.M.,113,1,1,337658,0.99,The X Factor,90,Iron Maiden,Rock,MPEG audio file,0.99
235,45,1408,0.99,1,59,2009-07-08,India,5.94,Puja,Srivastava,India,3,Lightning Strikes Twice,114,1,1,290377,0.99,Virtual XI,90,Iron Maiden,Rock,MPEG audio file,0.99
236,45,1412,0.99,1,59,2009-07-08,India,5.94,Puja,Srivastava,India,3,Don't Look To The Eyes Of A Stranger,114,1,1,483657,0.99,Virtual XI,90,Iron Maiden,Rock,MPEG audio file,0.99
237,45,1416,0.99,1,59,2009-07-08,India,5.94,Puja,Srivastava,India,3,Night Train,115,14,1,212401,0.99,Sex Machine,91,James Brown,R&B/Soul,MPEG audio file,0.99
238,45,1420,0.99,1,59,2009-07-08,India,5.94,Puja,Srivastava,India,3,It's A Man's Man's Man's World,115,14,1,168228,0.99,Sex Machine,91,James Brown,R&B/Soul,MPEG audio file,0.99
239,45,1424,0.99,1,59,2009-07-08,India,5.94,Puja,Srivastava,India,3,Hey America,115,14,1,218226,0.99,Sex Machine,91,James Brown,R&B/Soul,MPEG audio file,0.99
240,45,1428,0.99,1,59,2009-07-08,India,5.94,Puja,Srivastava,India,3,Get Up Offa That Thing,115,14,1,250723,0.99,Sex Machine,91,James Brown,R&B/Soul,MPEG audio file,0.99
241,46,1434,0.99,1,6,2009-07-11,Czech Republic,8.91,Helena,Holý,Czech Republic,5,When You Gonna Learn (Digeridoo),116,1,1,230635,0.99,Emergency On Planet Earth,92,Jamiroquai,Rock,MPEG audio file,0.99
242,46,1440,0.99,1,6,2009-07-11,Czech Republic,8.91,Helena,Holý,Czech Republic,5,"Whatever It Is, I Just Can't Stop",116,1,1,247222,0.99,Emergency On Planet Earth,92,Jamiroquai,Rock,MPEG audio file,0.99
243,46,1446,0.99,1,6,2009-07-11,Czech Republic,8.91,Helena,Holý,Czech Republic,5,Black Capricorn Day,117,14,1,341629,0.99,Synkronized,92,Jamiroquai,R&B/Soul,MPEG audio file,0.99
244,46,1452,0.99,1,6,2009-07-11,Czech Republic,8.91,Helena,Holý,Czech Republic,5,Were Do We Go From Here,117,14,1,313626,0.99,Synkronized,92,Jamiroquai,R&B/Soul,MPEG audio file,0.99
245,46,1458,0.99,1,6,2009-07-11,Czech Republic,8.91,Helena,Holý,Czech Republic,5,Light Years,118,15,1,354560,0.99,The Return Of The Space Cowboy,92,Jamiroquai,Electronica/Dance,MPEG audio file,0.99
246,46,1464,0.99,1,6,2009-07-11,Czech Republic,8.91,Helena,Holý,Czech Republic,5,Morning Glory,118,15,1,384130,0.99,The Return Of The Space Cowboy,92,Jamiroquai,Electronica/Dance,MPEG audio file,0.99
247,46,1470,0.99,1,6,2009-07-11,Czech Republic,8.91,Helena,Holý,Czech Republic,5,Get What You Need,119,4,1,247719,0.99,Get Born,93,JET,Alternative & Punk,MPEG audio file,0.99
248,46,1476,0.99,1,6,2009-07-11,Czech Republic,8.91,Helena,Holý,Czech Republic,5,Take It Or Leave It,119,4,1,142889,0.99,Get Born,93,JET,Alternative & Punk,MPEG audio file,0.99
249,46,1482,0.99,1,6,2009-07-11,Czech Republic,8.91,Helena,Holý,Czech Republic,5,Can You See Me,120,1,1,153077,0.99,Are You Experienced?,94,Jimi Hendrix,Rock,MPEG audio file,0.99
250,47,1491,0.99,1,15,2009-07-16,Canada,13.86,Jennifer,Peterson,Canada,3,Stone Free,120,1,1,216293,0.99,Are You Experienced?,94,Jimi Hendrix,Rock,MPEG audio file,0.99
251,47,1500,0.99,1,15,2009-07-16,Canada,13.86,Jennifer,Peterson,Canada,3,Satch Boogie,121,1,2,193560,0.99,Surfing with the Alien (Remastered),95,Joe Satriani,Rock,Protected AAC audio file,0.99
252,47,1509,0.99,1,15,2009-07-16,Canada,13.86,Jennifer,Peterson,Canada,3,Salve Simpatia,122,7,1,343484,0.99,Jorge Ben Jor 25 Anos,46,Jorge Ben,Latin,MPEG audio file,0.99
253,47,1518,0.99,1,15,2009-07-16,Canada,13.86,Jennifer,Peterson,Canada,3,Filho Maravilha,122,7,1,227526,0.99,Jorge Ben Jor 25 Anos,46,Jorge Ben,Latin,MPEG audio file,0.99
254,47,1527,0.99,1,15,2009-07-16,Canada,13.86,Jennifer,Peterson,Canada,3,Dance Enquanto é Tempo,123,7,1,229093,0.99,Jota Quest-1995,96,Jota Quest,Latin,MPEG audio file,0.99
255,47,1536,0.99,1,15,2009-07-16,Canada,13.86,Jennifer,Peterson,Canada,3,Voce Inteira,124,16,1,241084,0.99,Cafezinho,97,João Suplicy,World,MPEG audio file,0.99
256,47,1545,0.99,1,15,2009-07-16,Canada,13.86,Jennifer,Peterson,Canada,3,Enquanto O Dia Não Vem,124,16,1,220891,0.99,Cafezinho,97,João Suplicy,World,MPEG audio file,0.99
257,47,1554,0.99,1,15,2009-07-16,Canada,13.86,Jennifer,Peterson,Canada,3,Turbo Lover,125,3,1,335542,0.99,Living After Midnight,98,Judas Priest,Metal,MPEG audio file,0.99
258,47,1563,0.99,1,15,2009-07-16,Canada,13.86,Jennifer,Peterson,Canada,3,Plaster Caster,126,1,1,198060,0.99,Unplugged [Live],52,Kiss,Rock,MPEG audio file,0.99
259,47,1572,0.99,1,15,2009-07-16,Canada,13.86,Jennifer,Peterson,Canada,3,Every Time I Look At You,126,1,1,283898,0.99,Unplugged [Live],52,Kiss,Rock,MPEG audio file,0.99
260,47,1581,0.99,1,15,2009-07-16,Canada,13.86,Jennifer,Peterson,Canada,3,Dazed And Confused,127,1,1,1116734,0.99,BBC Sessions [Disc 2] [Live],22,Led Zeppelin,Rock,MPEG audio file,0.99
261,47,1590,0.99,1,15,2009-07-16,Canada,13.86,Jennifer,Peterson,Canada,3,Walter's Walk,128,1,1,270785,0.99,Coda,22,Led Zeppelin,Rock,MPEG audio file,0.99
262,47,1599,0.99,1,15,2009-07-16,Canada,13.86,Jennifer,Peterson,Canada,3,Dancing Days,129,1,1,223216,0.99,Houses Of The Holy,22,Led Zeppelin,Rock,MPEG audio file,0.99
263,47,1608,0.99,1,15,2009-07-16,Canada,13.86,Jennifer,Peterson,Canada,3,All My Love,130,1,1,356284,0.99,In Through The Out Door,22,Led Zeppelin,Rock,MPEG audio file,0.99
